ride_date,num_rides,avg_duration_min,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in,month,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,days_since_launch,temp_f_squared
2013-07-01,16650,16.30998798798799,74.8,78.1,73.4,7.8,0.0,7,1,0,0,0,0,0,0,5595.04
2013-07-02,22745,15.96882611562981,76.1,82.9,73.0,8.0,0.73,7,0,0,0,0,1,0,1,5791.209999999999
2013-07-03,21864,16.238808086351995,78.5,84.9,73.9,8.8,0.06,7,0,0,0,0,0,1,2,6162.25
2013-07-04,22326,21.218473976529605,82.0,91.0,73.9,8.6,0.96,7,0,0,0,1,0,0,3,6724.0
2013-07-05,21842,18.040443488081063,84.4,93.0,75.9,9.0,0.0,7,0,0,0,0,0,0,4,7123.360000000001
2013-07-06,20467,19.326261787267303,87.0,95.0,77.0,9.3,0.0,7,0,1,0,0,0,0,5,7569.0
2013-07-07,20477,18.63832348488548,88.8,98.1,79.0,8.8,0.0,7,0,0,1,0,0,0,6,7885.44
2013-07-08,21615,21.49216439201172,83.7,98.1,75.0,8.9,0.0,7,1,0,0,0,0,0,7,7005.6900000000005
2013-07-09,26641,16.098854522477883,82.6,91.0,75.0,6.0,0.0,7,0,0,0,0,1,0,8,6822.759999999999
2013-07-10,25732,15.531954375874395,82.0,91.0,75.0,8.7,0.08,7,0,0,0,0,0,1,9,6724.0
2013-07-11,24417,16.828634421373085,82.3,91.0,75.0,7.6,0.02,7,0,0,0,1,0,0,10,6773.29
2013-07-12,19006,15.635127503595358,75.4,86.0,72.0,9.1,0.0,7,0,0,0,0,0,0,11,5685.160000000001
2013-07-13,26119,18.61566101305564,71.4,78.1,68.0,10.5,0.23,7,0,1,0,0,0,0,12,5097.960000000001
2013-07-14,29287,19.36267115102264,80.2,93.9,69.1,6.0,0.01,7,0,0,1,0,0,0,13,6432.040000000001
2013-07-15,28069,15.318282328072488,87.2,93.9,72.0,7.8,0.0,7,1,0,0,0,0,0,14,7603.84
2013-07-16,29842,15.128550923753997,86.5,93.9,79.0,7.9,0.0,7,0,0,0,0,1,0,15,7482.25
2013-07-17,30550,14.669449536279323,87.4,97.0,78.1,4.0,0.0,7,0,0,0,0,0,1,16,7638.760000000001
2013-07-18,28869,14.380492338956438,89.3,100.0,78.1,6.3,0.0,7,0,0,0,1,0,0,17,7974.49
2013-07-19,26591,14.671052862497335,92.5,100.0,82.9,8.9,0.0,7,0,0,0,0,0,0,18,8556.25
2013-07-20,25278,17.94782155761268,89.2,100.0,82.9,11.3,0.0,7,0,1,0,0,0,0,19,7956.64
2013-07-21,30297,18.70789902190535,82.2,95.0,77.0,7.6,0.0,7,0,0,1,0,0,0,20,6756.84
2013-07-22,25979,14.700189255424252,77.1,87.1,75.0,8.3,0.0,7,1,0,0,0,0,0,21,5944.409999999999
2013-07-23,32376,15.737208117123792,80.0,91.0,75.0,7.4,0.58,7,0,0,0,0,1,0,22,6400.0
2013-07-24,35271,15.592202753914924,79.9,91.0,75.0,7.8,0.31,7,0,0,0,0,0,1,23,6384.010000000001
2013-07-25,31084,14.937073199502423,68.0,82.9,64.0,11.7,0.0,7,0,0,0,1,0,0,24,4624.0
2013-07-26,34534,15.667923881778346,71.5,84.0,64.0,8.6,0.02,7,0,0,0,0,0,0,25,5112.25
2013-07-27,32470,18.91439841905349,76.9,84.0,64.9,8.5,0.0,7,0,1,0,0,0,0,26,5913.610000000001
2013-07-28,23508,17.54357310986331,74.8,84.0,71.1,7.6,0.0,7,0,0,1,0,0,0,27,5595.04
2013-07-29,34915,15.69145162060242,77.3,89.1,71.1,5.7,0.13,7,1,0,0,0,0,0,28,5975.29
2013-07-30,37334,15.82817985393118,75.9,89.1,70.0,8.7,0.0,7,0,0,0,0,1,0,29,5760.810000000001
2013-07-31,37261,15.392547167279458,76.1,82.0,70.0,6.2,0.0,7,0,0,0,0,0,1,30,5791.209999999999
2013-08-01,20138,13.377141887641937,73.5,82.0,69.1,7.6,0.0,8,0,0,0,1,0,0,31,5402.25
2013-08-02,35792,16.090496479660267,75.5,86.0,69.1,7.3,0.5,8,0,0,0,0,0,0,32,5700.25
2013-08-03,29540,18.492146806589936,76.4,86.0,70.0,8.1,0.0,8,0,1,0,0,0,0,33,5836.960000000001
2013-08-04,35253,19.719960003403965,74.6,81.0,70.0,8.7,0.01,8,0,0,1,0,0,0,34,5565.159999999999
2013-08-05,36776,16.118436842868537,71.5,81.0,64.0,9.4,0.0,8,1,0,0,0,0,0,35,5112.25
2013-08-06,37702,16.159205081958515,73.9,82.0,64.0,6.3,0.0,8,0,0,0,0,1,0,36,5461.210000000001
2013-08-07,34396,14.686894793968293,74.4,82.0,66.9,9.5,0.0,8,0,0,0,0,0,1,37,5535.360000000001
2013-08-08,28366,14.319887071376526,75.0,82.0,71.1,9.1,0.16,8,0,0,0,1,0,0,38,5625.0
2013-08-09,29017,15.138192553790308,78.2,89.1,71.1,9.2,0.08,8,0,0,0,0,0,0,39,6115.240000000001
2013-08-10,37201,20.443239877064237,78.3,89.1,72.0,8.9,0.04,8,0,1,0,0,0,0,40,6130.889999999999
2013-08-11,33060,19.430590340794517,74.8,84.0,66.9,5.7,0.0,8,0,0,1,0,0,0,41,5595.04
2013-08-12,31457,15.305080480232276,74.8,82.0,66.9,5.5,0.09,8,1,0,0,0,0,0,42,5595.04
2013-08-13,22437,15.649830636894414,74.0,82.0,70.0,5.3,0.01,8,0,0,0,0,1,0,43,5476.0
2013-08-14,38150,15.555132372214942,69.5,78.1,62.1,12.4,0.73,8,0,0,0,0,0,1,44,4830.25
2013-08-15,37386,15.298375060182954,69.8,78.1,62.1,8.2,0.0,8,0,0,0,1,0,0,45,4872.04
2013-08-16,35991,16.389049114130387,72.6,81.0,63.0,3.7,0.0,8,0,0,0,0,0,0,46,5270.759999999999
2013-08-17,37285,20.10424612221179,73.6,81.0,66.9,5.2,0.0,8,0,1,0,0,0,0,47,5416.959999999999
2013-08-18,27612,16.943679680332224,72.5,81.0,68.0,5.2,0.0,8,0,0,1,0,0,0,48,5256.25
2013-08-19,33127,14.89228172387076,73.5,80.1,68.0,5.5,0.0,8,1,0,0,0,0,0,49,5402.25
2013-08-20,35843,14.97470914822978,77.5,89.1,68.0,4.5,0.0,8,0,0,0,0,1,0,50,6006.25
2013-08-21,36315,15.09489329478177,81.1,90.0,70.0,4.5,0.0,8,0,0,0,0,0,1,51,6577.209999999999
2013-08-22,26629,14.405246786085346,77.5,90.0,73.0,5.8,0.0,8,0,0,0,1,0,0,52,6006.25
2013-08-23,33503,15.74394830313703,76.2,81.0,72.0,9.0,0.24,8,0,0,0,0,0,0,53,5806.4400000000005
2013-08-24,32941,18.07967173633668,71.5,81.0,64.0,8.9,0.0,8,0,1,0,0,0,0,54,5112.25
2013-08-25,31755,19.06320369495617,73.8,82.9,64.0,4.8,0.0,8,0,0,1,0,0,0,55,5446.44
2013-08-26,29979,15.474954134560855,75.3,84.0,66.9,9.1,0.0,8,1,0,0,0,0,0,56,5670.089999999999
2013-08-27,34208,15.067807725288432,78.3,86.0,70.0,10.6,0.01,8,0,0,0,0,1,0,57,6130.889999999999
2013-08-28,28185,14.159055644255222,78.0,86.0,73.0,3.2,0.1,8,0,0,0,0,0,1,58,6084.0
2013-08-29,34215,14.313135564323645,74.6,84.9,71.1,7.3,0.0,8,0,0,0,1,0,0,59,5565.159999999999
2013-08-30,32318,15.44415289725024,75.4,86.0,69.1,7.4,0.0,8,0,0,0,0,0,0,60,5685.160000000001
2013-08-31,25381,17.858579252196524,78.5,86.0,69.1,8.8,0.0,8,0,1,0,0,0,0,61,6162.25
2013-09-01,25235,18.3748913546001,79.6,86.0,73.0,8.0,0.0,9,0,0,1,0,0,0,62,6336.159999999999
2013-09-02,21416,16.858852415639404,76.9,80.6,71.6,4.8,0.0,9,1,0,0,0,0,0,63,5913.610000000001
2013-09-03,32411,14.437786553947731,76.2,82.0,72.0,6.7,0.99,9,0,0,0,0,1,0,64,5806.4400000000005
2013-09-04,36798,15.071607152562631,73.3,82.0,66.0,10.4,0.09,9,0,0,0,0,0,1,65,5372.889999999999
2013-09-05,35825,14.598231681786464,74.3,82.0,66.0,9.3,0.0,9,0,0,0,1,0,0,66,5520.49
2013-09-06,35868,14.809940150923753,64.8,77.0,57.0,7.5,0.0,9,0,0,0,0,0,0,67,4199.04
2013-09-07,34419,17.375818104341583,68.3,79.0,57.0,6.5,0.0,9,0,1,0,0,0,0,68,4664.889999999999
2013-09-08,33196,17.081960175924806,73.9,80.1,61.0,8.7,0.0,9,0,0,1,0,0,0,69,5461.210000000001
2013-09-09,35394,15.262479987191806,65.9,80.1,57.9,7.7,0.0,9,1,0,0,0,0,0,70,4342.81
2013-09-10,36954,14.481477873392146,74.8,88.0,57.9,8.8,0.0,9,0,0,0,0,1,0,71,5595.04
2013-09-11,35812,14.029129900591975,83.6,93.9,69.1,7.5,0.0,9,0,0,0,0,0,1,72,6988.959999999999
2013-09-12,31252,13.678643500149322,80.6,88.0,71.1,8.4,0.0,9,0,0,0,1,0,0,73,6496.359999999999
2013-09-13,36501,14.655901208186078,71.3,86.0,68.0,9.4,1.3,9,0,0,0,0,0,0,74,5083.69
2013-09-14,31607,16.690705118064567,61.6,77.0,55.9,10.8,0.03,9,0,1,0,0,0,0,75,3794.5600000000004
2013-09-15,31914,17.268670489440364,61.5,73.0,54.0,6.9,0.0,9,0,0,1,0,0,0,76,3782.25
2013-09-16,31287,13.804180650110272,65.8,73.0,54.0,6.9,0.0,9,1,0,0,0,0,0,77,4329.639999999999
2013-09-17,38283,13.883002028750797,58.2,72.0,48.9,10.1,0.02,9,0,0,0,0,1,0,78,3387.2400000000002
2013-09-18,37957,13.932727384496486,61.8,71.1,48.9,5.0,0.0,9,0,0,0,0,0,1,79,3819.24
2013-09-19,39200,14.114456207482997,65.0,77.0,55.0,5.4,0.0,9,0,0,0,1,0,0,80,4225.0
2013-09-20,39382,14.811446853892637,68.1,78.1,57.0,5.8,0.0,9,0,0,0,0,0,0,81,4637.61
2013-09-21,31826,17.04590691049247,67.4,78.1,61.0,9.4,0.0,9,0,1,0,0,0,0,82,4542.760000000001
2013-09-22,29758,16.50093868315523,66.3,75.9,61.0,12.9,0.98,9,0,0,1,0,0,0,83,4395.69
2013-09-23,35152,13.871636037778783,58.5,68.0,52.0,10.6,0.53,9,1,0,0,0,0,0,84,3422.25
2013-09-24,38417,13.78467952555726,59.1,73.0,50.0,8.0,0.0,9,0,0,0,0,1,0,85,3492.81
2013-09-25,38223,13.994420898411953,64.1,73.0,50.0,5.4,0.0,9,0,0,0,0,0,1,86,4108.8099999999995
2013-09-26,38189,13.785808304311011,63.9,72.0,55.0,6.2,0.0,9,0,0,0,1,0,0,87,4083.21
2013-09-27,37412,14.23019040236644,61.5,69.1,57.0,6.4,0.0,9,0,0,0,0,0,0,88,3782.25
2013-09-28,34931,17.024874753084653,64.4,73.0,57.0,7.3,0.0,9,0,1,0,0,0,0,89,4147.360000000001
2013-09-29,32592,16.523521109474725,64.6,73.0,57.9,4.9,0.0,9,0,0,1,0,0,0,90,4173.159999999999
2013-09-30,37148,13.72839722192312,63.9,73.0,57.9,4.1,0.0,9,1,0,0,0,0,0,91,4083.21
2013-10-01,40575,13.706243992606288,68.9,81.0,57.9,5.5,0.0,10,0,0,0,0,1,0,92,4747.210000000001
2013-10-02,41383,13.913752023777876,73.9,84.0,62.1,6.0,0.0,10,0,0,0,0,0,1,93,5461.210000000001
2013-10-03,40456,13.72464240986092,72.6,84.0,64.9,4.3,0.0,10,0,0,0,1,0,0,94,5270.759999999999
2013-10-04,40195,14.673060082099765,74.0,86.0,64.9,4.9,0.0,10,0,0,0,0,0,0,95,5476.0
2013-10-05,34181,16.75914006806901,68.3,86.0,64.0,6.7,0.03,10,0,1,0,0,0,0,96,4664.889999999999
2013-10-06,26574,14.68550901884047,66.5,73.0,64.0,7.6,0.01,10,0,0,1,0,0,0,97,4422.25
2013-10-07,25016,12.651673595565502,70.7,77.0,64.0,11.8,0.33,10,1,0,0,0,0,0,98,4998.490000000001
2013-10-08,38365,13.77967896085842,61.6,77.0,55.9,10.2,0.0,10,0,0,0,0,1,0,99,3794.5600000000004
2013-10-09,36969,12.8412223755038,59.7,66.0,54.0,12.3,0.0,10,0,0,0,0,0,1,100,3564.09
2013-10-10,31171,12.400746420283816,59.1,66.0,54.0,13.2,0.0,10,0,0,0,1,0,0,101,3492.81
2013-10-11,33357,13.342567277233162,63.7,69.1,54.0,16.4,0.0,10,0,0,0,0,0,0,102,4057.6900000000005
2013-10-12,32457,16.876973636914478,65.7,72.0,60.1,15.5,0.0,10,0,1,0,0,0,0,103,4316.490000000001
2013-10-13,28832,15.950881543655202,60.9,72.0,57.0,15.0,0.0,10,0,0,1,0,0,0,104,3708.81
2013-10-14,33018,13.908640741413771,58.0,64.9,53.1,6.6,0.0,10,1,0,0,0,0,0,105,3364.0
2013-10-15,37534,13.481594465462427,60.4,70.0,53.1,4.7,0.0,10,0,0,0,0,1,0,106,3648.16
2013-10-16,36911,13.33735246042282,60.1,70.0,55.9,5.6,0.0,10,0,0,0,0,0,1,107,3612.01
2013-10-17,36888,13.387314302754286,64.7,73.0,57.0,6.7,0.0,10,0,0,0,1,0,0,108,4186.09
2013-10-18,38122,13.878873091653112,64.2,73.0,57.9,11.5,0.01,10,0,0,0,0,0,0,109,4121.64
2013-10-19,29548,15.613899417896304,59.4,69.1,54.0,5.9,0.0,10,0,1,0,0,0,0,110,3528.3599999999997
2013-10-20,29256,15.908528165162702,58.4,64.0,51.1,10.4,0.0,10,0,0,1,0,0,0,111,3410.56
2013-10-21,35012,13.790265718420354,59.3,66.9,51.1,7.3,0.0,10,1,0,0,0,0,0,112,3516.49
2013-10-22,36338,12.581991762525911,59.6,68.0,52.0,7.6,0.0,10,0,0,0,0,1,0,113,3552.1600000000003
2013-10-23,32365,12.02263041351254,52.8,68.0,50.0,7.8,0.0,10,0,0,0,0,0,1,114,2787.8399999999997
2013-10-24,32251,12.11527549533348,48.4,55.0,43.0,11.8,0.0,10,0,0,0,1,0,0,115,2342.56
2013-10-25,30979,12.511262468123569,47.4,55.0,42.1,13.0,0.0,10,0,0,0,0,0,0,116,2246.7599999999998
2013-10-26,24569,14.574459006607242,49.5,55.9,42.1,10.1,0.0,10,0,1,0,0,0,0,117,2450.25
2013-10-27,23965,14.660169691911811,53.0,59.0,43.0,10.3,0.0,10,0,0,1,0,0,0,118,2809.0
2013-10-28,31498,12.784571507185635,53.0,61.0,44.1,7.7,0.0,10,1,0,0,0,0,0,119,2809.0
2013-10-29,33414,12.575373097105008,50.5,61.0,44.1,8.0,0.0,10,0,0,0,0,1,0,120,2550.25
2013-10-30,35069,12.160374784947768,52.9,60.1,44.1,4.5,0.0,10,0,0,0,0,0,1,121,2798.41
2013-10-31,31444,12.92803873552983,59.3,66.9,48.0,6.2,0.0,10,0,0,0,1,0,0,122,3516.49
2013-11-01,30384,13.633155059680536,65.9,70.0,53.1,12.1,0.05,11,0,0,0,0,0,0,123,4342.81
2013-11-02,31013,16.587990520104483,61.5,70.0,55.0,5.7,0.05,11,0,1,0,0,0,0,124,3782.25
2013-11-03,20798,13.263860307080806,50.9,68.0,42.1,11.2,0.01,11,0,0,1,0,0,0,125,2590.81
2013-11-04,27142,12.36759634514774,39.5,55.9,34.0,10.3,0.0,11,1,0,0,0,0,0,126,1560.25
2013-11-05,31493,12.214110013865517,46.8,55.0,34.0,6.7,0.0,11,0,0,0,0,1,0,127,2190.24
2013-11-06,34826,13.00569832883478,53.2,61.0,42.1,5.9,0.0,11,0,0,0,0,0,1,128,2830.2400000000002
2013-11-07,25719,11.869835530152802,58.3,63.0,46.9,9.2,0.0,11,0,0,0,1,0,0,129,3398.89
2013-11-08,28686,12.60913047014804,46.0,63.0,41.0,14.2,0.08,11,0,0,0,0,0,0,130,2116.0
2013-11-09,21734,14.408419220269318,44.3,50.0,39.9,10.3,0.0,11,0,1,0,0,0,0,131,1962.4899999999998
2013-11-10,19712,13.913954274891772,50.1,60.1,39.9,11.0,0.0,11,0,0,1,0,0,0,132,2510.01
2013-11-11,27295,12.653236856567135,48.6,60.1,44.1,13.6,0.0,11,1,0,0,0,0,0,133,2361.96
2013-11-12,19925,11.081814303638646,43.9,53.1,34.0,13.4,0.02,11,0,0,0,0,1,0,134,1927.2099999999998
2013-11-13,23633,11.125149861069977,34.0,52.0,30.0,13.4,0.01,11,0,0,0,0,0,1,135,1156.0
2013-11-14,27040,13.02782729289941,41.0,53.1,30.0,11.6,0.0,11,0,0,0,1,0,0,136,1681.0
2013-11-15,29051,12.719770403772676,49.1,57.0,34.0,6.2,0.0,11,0,0,0,0,0,0,137,2410.81
2013-11-16,25194,15.311708475562966,51.9,59.0,43.0,5.5,0.03,11,0,1,0,0,0,0,138,2693.6099999999997
2013-11-17,17995,13.46792627581736,52.6,60.8,48.2,4.5,0.02,11,0,0,1,0,0,0,139,2766.76
2013-11-18,30615,13.219170885731398,60.3,64.9,48.9,11.4,0.25,11,1,0,0,0,0,0,140,3636.0899999999997
2013-11-19,27417,11.477858019963287,48.3,64.9,41.0,16.8,0.23,11,0,0,0,0,1,0,141,2332.89
2013-11-20,26229,11.413486344631265,38.0,51.1,32.0,9.0,0.0,11,0,0,0,0,0,1,142,1444.0
2013-11-21,28752,11.772228598590248,41.6,52.0,32.0,6.4,0.0,11,0,0,0,1,0,0,143,1730.5600000000002
2013-11-22,25448,12.094384627475634,52.4,57.0,36.0,6.4,0.0,11,0,0,0,0,0,0,144,2745.7599999999998
2013-11-23,18996,14.306489962799184,47.4,57.0,39.9,12.8,0.07,11,0,1,0,0,0,0,145,2246.7599999999998
2013-11-24,9392,11.097677101078936,29.4,55.0,24.1,22.2,0.02,11,0,0,1,0,0,0,146,864.3599999999999
2013-11-25,19116,11.017526330473595,27.9,35.1,24.1,11.9,0.0,11,1,0,0,0,0,0,147,778.41
2013-11-26,14999,13.040990510478476,36.0,39.9,24.1,7.0,0.0,11,0,0,0,0,1,0,148,1296.0
2013-11-27,7976,11.025576730190574,48.0,60.1,34.0,13.7,1.91,11,0,0,0,0,0,1,149,2304.0
2013-11-28,5204,13.905294004611832,34.1,39.2,30.9,17.9,0.3,11,0,0,0,1,0,0,150,1162.8100000000002
2013-11-29,10127,13.154390902208618,34.1,39.0,30.9,7.2,0.0,11,0,0,0,0,0,0,151,1162.8100000000002
2013-11-30,9863,13.679970597181386,31.3,39.0,25.0,7.2,0.0,11,0,1,0,0,0,0,152,979.69
2013-12-01,13326,13.558320826454548,41.1,48.9,25.0,3.2,0.0,12,0,0,1,0,0,0,153,1689.21
2013-12-02,24576,12.382666693793404,44.2,48.9,37.0,4.5,0.0,12,1,0,0,0,0,0,154,1953.6400000000003
2013-12-03,27431,12.168702684310936,44.0,53.1,37.9,4.0,0.0,12,0,0,0,0,1,0,155,1936.0
2013-12-04,28199,12.269936286156716,43.8,53.1,37.9,4.3,0.0,12,0,0,0,0,0,1,156,1918.4399999999998
2013-12-05,26988,12.383790326564895,48.6,57.9,39.0,5.3,0.01,12,0,0,0,1,0,0,157,2361.96
2013-12-06,10736,11.621933991554894,50.5,57.9,42.8,7.1,0.05,12,0,0,0,0,0,0,158,2550.25
2013-12-07,15545,12.23048461455988,38.2,43.0,35.6,10.7,0.81,12,0,1,0,0,0,0,159,1459.2400000000002
2013-12-08,10090,12.17248265609514,32.1,37.9,28.4,8.7,0.13,12,0,0,1,0,0,0,160,1030.41
2013-12-09,14824,10.718746627091203,34.5,39.2,28.9,10.9,0.19,12,1,0,0,0,0,0,161,1190.25
2013-12-10,12850,11.553900129701686,36.0,39.0,32.0,8.5,0.07,12,0,0,0,0,1,0,162,1296.0
2013-12-11,18766,11.960985292550356,30.7,39.0,27.0,13.2,0.22,12,0,0,0,0,0,1,163,942.49
2013-12-12,17214,11.461365748809106,27.6,34.0,23.0,12.5,0.0,12,0,0,0,1,0,0,164,761.7600000000001
2013-12-13,17888,12.05667672927847,28.2,35.1,23.0,13.0,0.0,12,0,0,0,0,0,0,165,795.24
2013-12-14,3701,12.055358912005763,28.6,35.1,24.1,12.0,0.0,12,0,1,0,0,0,0,166,817.96
2013-12-15,7462,15.2261458054141,33.7,39.0,24.1,14.2,1.21,12,0,0,1,0,0,0,167,1135.6900000000003
2013-12-16,15562,11.222348241442834,31.0,39.0,26.1,12.0,0.77,12,1,0,0,0,0,0,168,961.0
2013-12-17,7863,12.223945483064144,27.2,34.0,24.1,7.3,0.0,12,0,0,0,0,1,0,169,739.8399999999999
2013-12-18,14924,11.485891852050392,28.6,37.0,24.1,9.4,0.16,12,0,0,0,0,0,1,170,817.96
2013-12-19,18766,11.242665814060889,36.6,45.0,24.1,9.6,0.0,12,0,0,0,1,0,0,171,1339.5600000000002
2013-12-20,22066,14.084528233481374,45.2,52.0,30.9,5.4,0.0,12,0,0,0,0,0,0,172,2043.0400000000002
2013-12-21,17940,14.476455778520991,53.6,60.1,37.9,6.6,0.0,12,0,1,0,0,0,0,173,2872.96
2013-12-22,15063,15.070312465422996,58.4,69.1,50.0,9.0,0.01,12,0,0,1,0,0,0,174,3410.56
2013-12-23,6956,11.88599051178838,58.5,69.1,50.0,6.2,0.09,12,1,0,0,0,0,0,175,3422.25
2013-12-24,11025,12.73603476946334,39.2,62.1,34.0,10.7,0.44,12,0,0,0,0,1,0,176,1536.6400000000003
2013-12-25,3260,13.754074642126792,25.6,42.1,19.0,10.3,0.0,12,0,0,0,0,0,1,177,655.3600000000001
2013-12-26,9763,11.9350711871351,31.7,36.0,19.0,6.2,0.0,12,0,0,0,1,0,0,178,1004.89
2013-12-27,11720,12.436033845278724,35.6,39.9,30.0,10.3,0.0,12,0,0,0,0,0,0,179,1267.3600000000001
2013-12-28,12022,16.25609438252093,42.4,55.0,32.0,9.3,0.0,12,0,1,0,0,0,0,180,1797.76
2013-12-29,3775,12.156847682119205,45.2,55.0,36.0,7.1,0.0,12,0,0,1,0,0,0,181,2043.0400000000002
2013-12-30,13241,12.348442967550287,40.5,48.0,28.9,11.3,1.2,12,1,0,0,0,0,0,182,1640.25
2013-12-31,10424,13.23923317984139,26.0,44.1,21.0,9.9,0.0,12,0,0,0,0,1,0,183,676.0
2014-01-01,6059,15.37744402266601,28.9,33.1,21.0,9.4,0.0,1,0,0,0,0,0,1,184,835.2099999999999
2014-01-02,8600,12.980327519379845,28.9,33.1,25.0,14.2,0.01,1,0,0,0,1,0,0,185,835.2099999999999
2014-01-03,1144,13.388869463869463,16.6,32.0,10.9,16.7,0.3,1,0,0,0,0,0,0,186,275.56000000000006
2014-01-04,2292,20.398247527632336,15.8,27.0,9.0,6.8,0.25,1,0,1,0,0,0,0,187,249.64000000000001
2014-01-05,2678,13.737303958177744,29.1,35.6,26.1,4.8,0.0,1,0,0,1,0,0,0,188,846.8100000000001
2014-01-06,9510,12.805073606729758,44.7,53.1,25.0,11.2,0.17,1,1,0,0,0,0,0,189,1998.0900000000001
2014-01-07,6267,12.10168873996064,14.0,36.0,3.9,19.6,0.24,1,0,0,0,0,1,0,190,196.0
2014-01-08,9246,10.233461316605377,12.9,21.9,3.9,11.4,0.0,1,0,0,0,0,0,1,191,166.41
2014-01-09,13354,10.864896909789824,25.7,33.1,9.0,7.0,0.0,1,0,0,0,1,0,0,192,660.49
2014-01-10,9847,11.194096340679057,30.2,34.0,23.0,4.8,0.0,1,0,0,0,0,0,0,193,912.04
2014-01-11,7695,12.369558154645873,43.7,55.0,27.0,9.2,0.22,1,0,1,0,0,0,0,194,1909.6900000000003
2014-01-12,12515,12.06973498468504,47.6,55.9,34.0,13.6,0.45,1,0,0,1,0,0,0,195,2265.76
2014-01-13,20633,11.779531171747523,41.8,54.0,35.1,8.9,0.02,1,1,0,0,0,0,0,196,1747.2399999999998
2014-01-14,9999,11.116034936827011,45.8,50.0,35.1,6.6,0.02,1,0,0,0,0,1,0,197,2097.64
2014-01-15,21630,11.704905994760365,42.4,50.0,36.0,5.5,0.36,1,0,0,0,0,0,1,198,1797.76
2014-01-16,19953,11.388402746454169,39.1,41.0,37.0,5.9,0.0,1,0,0,0,1,0,0,199,1528.8100000000002
2014-01-17,20301,12.211397632300548,38.3,46.0,33.1,5.5,0.0,1,0,0,0,0,0,0,200,1466.8899999999999
2014-01-18,9438,14.084099738645191,37.5,46.0,32.0,7.7,0.0,1,0,1,0,0,0,0,201,1406.25
2014-01-19,9028,13.6058226259046,29.8,39.0,25.0,12.1,0.15,1,0,0,1,0,0,0,202,888.0400000000001
2014-01-20,13407,13.103310459710103,39.6,46.0,25.0,11.1,0.0,1,1,0,0,0,0,0,203,1568.16
2014-01-21,3804,14.296617595513498,25.7,46.0,14.0,12.5,0.0,1,0,0,0,0,1,0,204,660.49
2014-01-22,2451,16.576716986264117,12.6,32.0,7.0,16.6,0.25,1,0,0,0,0,0,1,205,158.76
2014-01-23,5071,15.401988430947211,13.5,21.0,7.0,11.9,0.0,1,0,0,0,1,0,0,206,182.25
2014-01-24,6176,13.034348013816926,15.7,21.0,8.1,12.8,0.0,1,0,0,0,0,0,0,207,246.48999999999998
2014-01-25,4338,11.466901029660365,22.0,27.0,10.9,12.6,0.0,1,0,1,0,0,0,0,208,484.0
2014-01-26,4980,11.962151941097725,21.9,27.0,18.0,12.7,0.02,1,0,0,1,0,0,0,209,479.60999999999996
2014-01-27,13119,10.53511192418121,33.7,44.1,18.0,9.4,0.0,1,1,0,0,0,0,0,210,1135.6900000000003
2014-01-28,10033,14.218656766005514,18.5,28.0,12.9,11.8,0.0,1,0,0,0,0,1,0,211,342.25
2014-01-29,10021,11.171130625686065,18.2,23.0,12.9,8.1,0.05,1,0,0,0,0,0,1,212,331.23999999999995
2014-01-30,12158,11.191953172122606,21.6,28.9,14.0,7.5,0.0,1,0,0,0,1,0,0,213,466.56000000000006
2014-01-31,14653,11.705812234127254,30.5,39.0,18.0,7.3,0.0,1,0,0,0,0,0,0,214,930.25
2014-02-01,12771,13.671289118575942,38.2,44.1,26.1,3.2,0.0,2,0,1,0,0,0,0,215,1459.2400000000002
2014-02-02,13816,13.738225004825324,40.3,55.0,30.0,3.3,0.0,2,0,0,1,0,0,0,216,1624.0899999999997
2014-02-03,2600,13.292378205128204,35.6,55.0,30.0,8.2,0.27,2,1,0,0,0,0,0,217,1267.3600000000001
2014-02-04,8709,12.54232977379722,29.6,42.1,25.0,6.2,0.81,2,0,0,0,0,1,0,218,876.1600000000001
2014-02-05,2746,15.422347657198348,31.5,36.0,25.0,9.0,0.74,2,0,0,0,0,0,1,219,992.25
2014-02-06,7196,17.34693348156383,28.4,34.0,21.9,8.6,0.44,2,0,0,0,1,0,0,220,806.56
2014-02-07,8495,17.482438689425152,28.5,33.1,21.9,8.9,0.0,2,0,0,0,0,0,0,221,812.25
2014-02-08,5986,17.377703530459964,26.8,33.1,21.9,8.0,0.0,2,0,1,0,0,0,0,222,718.24
2014-02-09,4996,17.122084334133973,26.1,28.9,21.0,6.5,0.0,2,0,0,1,0,0,0,223,681.21
2014-02-10,6846,14.40389765313078,25.9,28.9,21.0,12.4,0.1,2,1,0,0,0,0,0,224,670.81
2014-02-11,8343,16.45138639178553,22.6,28.9,18.0,11.3,0.0,2,0,0,0,0,1,0,225,510.76000000000005
2014-02-12,8580,14.081419968919969,19.0,26.1,14.0,9.2,0.0,2,0,0,0,0,0,1,226,361.0
2014-02-13,876,81.11008371385084,28.7,36.0,14.0,15.8,0.18,2,0,0,0,1,0,0,227,823.6899999999999
2014-02-14,3609,28.906183615036483,35.4,39.9,24.1,16.4,1.75,2,0,0,0,0,0,0,228,1253.1599999999999
